parts,hscode,JTAS_code,country,country_code,import_unit,import_value,year,GDP,GDPjp,toprunner,distance
0,8418.40-000,'106,Taiwan,TWN,640,269,2006,,,,
0,8418.50-010,'106,Taiwan,TWN,89669,85558,2006,,,,
0,8418.50-090,'106,Taiwan,TWN,500,336,2006,,,,
0,8418.10-000,'111,Thailand,THA,50481618,25530559,2006,,,,
0,8418.21-000,'111,Thailand,THA,2490369,1271606,2006,,,,
0,8418.29-000,'111,Thailand,THA,2009,1765,2006,,,,
0,8418.30-010,'111,Thailand,THA,401705,238023,2006,,,,
0,8418.30-090,'111,Thailand,THA,14277,10299,2006,,,,
0,8418.40-000,'111,Thailand,THA,3057960,1875775,2006,,,,
0,8418.50-010,'111,Thailand,THA,1332906,686516,2006,,,,
0,8418.30-010,'234,Turkey,TUR,351,824,2006,,,,
0,8418.50-010,'234,Turkey,TUR,28304,35496,2006,,,,
0,8418.10-000,'205,United Kingdom,GBR,505,309,2006,,,,
0,8418.21-000,'205,United Kingdom,GBR,380,333,2006,,,,
0,8418.40-000,'205,United Kingdom,GBR,36569,30187,2006,,,,
0,8418.10-000,'304,United States,USA,67713,81173,2006,,,,
0,8418.21-000,'304,United States,USA,114962,131608,2006,,,,
0,8418.22-000,'304,United States,USA,550,1207,2006,,,,
0,8418.29-000,'304,United States,USA,359,566,2006,,,,
0,8418.30-090,'304,United States,USA,996,638,2006,,,,
0,8418.40-000,'304,United States,USA,16260,15910,2006,,,,
0,8418.50-010,'304,United States,USA,2948,8451,2006,,,,
0,8418.50-090,'304,United States,USA,98481,127511,2006,,,,
0,8418.50-010,'601,Australia,AUS,1100,1464,2007,,,,
0,8418.10-000,'225,Austria,AUT,9937,13073,2007,,,,
0,8418.30-010,'225,Austria,AUT,9544,20366,2007,,,,
0,8418.30-090,'225,Austria,AUT,74137,125382,2007,,,,
0,8418.40-000,'225,Austria,AUT,93706,115426,2007,,,,
0,8418.50-010,'225,Austria,AUT,66017,99919,2007,,,,
0,8418.50-090,'225,Austria,AUT,24321,31154,2007,,,,
0,8418.50-010,'208,Belgium,BEL,980,1626,2007,,,,
0,8418.29-000,'410,Brazil,BRA,177,534,2007,,,,
0,8418.10-000,'232,Bulgaria,BGR,10887,14083,2007,,,,
0,8418.21-000,'302,Canada,CAN,270,961,2007,,,,
0,8418.30-010,'302,Canada,CAN,43351,25325,2007,,,,
0,8418.10-000,'105,China,CHN,54050526,30561530,2007,,,,
0,8418.21-000,'105,China,CHN,4797085,2144034,2007,,,,
0,8418.29-000,'105,China,CHN,1220675,666565,2007,,,,
0,8418.30-010,'105,China,CHN,3317980,1308163,2007,,,,
0,8418.30-090,'105,China,CHN,57448,29620,2007,,,,
0,8418.40-000,'105,China,CHN,4339961,2022545,2007,,,,
0,8418.50-010,'105,China,CHN,2212543,1416396,2007,,,,
0,8418.50-090,'105,China,CHN,316883,205328,2007,,,,
0,8418.10-000,'204,Denmark,DNK,633,1421,2007,,,,
0,8418.21-000,'204,Denmark,DNK,8015,9932,2007,,,,
0,8418.30-010,'204,Denmark,DNK,529166,525501,2007,,,,
0,8418.30-090,'204,Denmark,DNK,122645,93835,2007,,,,
0,8418.40-000,'204,Denmark,DNK,43797,31138,2007,,,,
0,8418.50-010,'204,Denmark,DNK,440248,447402,2007,,,,
0,8418.50-090,'204,Denmark,DNK,114447,122243,2007,,,,
0,8418.50-010,'222,Finland,FIN,120,446,2007,,,,
0,8418.21-000,'210,France,FRA,4770,7564,2007,,,,
0,8418.40-000,'210,France,FRA,479,1502,2007,,,,
0,8418.50-010,'210,France,FRA,1140,6393,2007,,,,
0,8418.40-000,'157,Georgia,GEO,11520,12288,2007,,,,
0,8418.10-000,'213,Germany,DEU,113251,153382,2007,,,,
0,8418.21-000,'213,Germany,DEU,10225,15135,2007,,,,
0,8418.29-000,'213,Germany,DEU,16886,36102,2007,,,,
0,8418.30-010,'213,Germany,DEU,10542,10399,2007,,,,
0,8418.30-090,'213,Germany,DEU,5572,3361,2007,,,,
0,8418.40-000,'213,Germany,DEU,26597,31746,2007,,,,
0,8418.50-010,'213,Germany,DEU,40266,91755,2007,,,,
0,8418.50-090,'213,Germany,DEU,29,1749,2007,,,,
0,8418.29-000,'108,"Hong Kong SAR, China",HKG,6276,4209,2007,,,,
0,8418.29-000,'227,Hungary,HUN,6953,13947,2007,,,,
0,8418.30-010,'227,Hungary,HUN,182290,119513,2007,,,,
0,8418.30-090,'227,Hungary,HUN,45640,26491,2007,,,,
0,8418.10-000,'118,Indonesia,IDN,1587,859,2007,,,,
0,8418.21-000,'118,Indonesia,IDN,624510,314791,2007,,,,
0,8418.29-000,'118,Indonesia,IDN,165,207,2007,,,,
0,8418.10-000,'220,Italy,ITA,8495,10901,2007,,,,
0,8418.21-000,'220,Italy,ITA,4047,5675,2007,,,,
0,8418.29-000,'220,Italy,ITA,544,848,2007,,,,
0,8418.40-000,'220,Italy,ITA,49386,187434,2007,,,,
0,8418.50-010,'220,Italy,ITA,35759,107098,2007,,,,
0,8418.50-090,'220,Italy,ITA,4160,10842,2007,,,,
0,8418.21-000,'113,Malaysia,MYS,224,535,2007,,,,
0,8418.30-010,'113,Malaysia,MYS,5010,2561,2007,,,,
0,8418.30-090,'113,Malaysia,MYS,3064,1403,2007,,,,
0,8418.40-000,'113,Malaysia,MYS,500,492,2007,,,,
0,8418.50-010,'113,Malaysia,MYS,1355,950,2007,,,,
0,8418.10-000,'305,Mexico,MEX,813,906,2007,,,,
0,8418.50-090,'305,Mexico,MEX,588,285,2007,,,,
0,8418.40-000,'207,Netherlands,NLD,3585,12839,2007,,,,
0,8418.50-090,'207,Netherlands,NLD,480,1752,2007,,,,
0,8418.10-000,'606,New Zealand,NZL,49750,45659,2007,,,,
0,8418.30-010,'606,New Zealand,NZL,209954,134648,2007,,,,
0,8418.30-090,'606,New Zealand,NZL,222401,140544,2007,,,,
0,8418.40-000,'606,New Zealand,NZL,18181,13820,2007,,,,
0,8418.50-010,'606,New Zealand,NZL,2278,1294,2007,,,,
0,8418.50-090,'606,New Zealand,NZL,10255,5971,2007,,,,
0,8418.10-000,'103,"Korea, Rep.",KOR,1076867,530331,2007,,,,
0,8418.21-000,'103,"Korea, Rep.",KOR,360359,162177,2007,,,,
0,8418.29-000,'103,"Korea, Rep.",KOR,335874,155526,2007,,,,
0,8418.30-010,'103,"Korea, Rep.",KOR,17192,44879,2007,,,,
0,8418.30-090,'103,"Korea, Rep.",KOR,7600,18820,2007,,,,
0,8418.40-000,'103,"Korea, Rep.",KOR,178008,200854,2007,,,,
0,8418.50-010,'103,"Korea, Rep.",KOR,67308,37520,2007,,,,
0,8418.50-090,'103,"Korea, Rep.",KOR,1434,931,2007,,,,
0,8418.21-000,'224,Russian Federation,RUS,143,618,2007,,,,
0,8418.21-000,'242,Slovenia,SVN,2106,3629,2007,,,,
0,8418.10-000,'112,Singapore,SGP,72,201,2007,,,,
0,8418.21-000,'112,Singapore,SGP,1129,2180,2007,,,,
0,8418.29-000,'112,Singapore,SGP,219,529,2007,,,,
0,8418.21-000,'218,Spain,ESP,116,314,2007,,,,
0,8418.50-010,'218,Spain,ESP,330,487,2007,,,,
0,8418.10-000,'203,Sweden,SWE,12825,11417,2007,,,,
0,8418.21-000,'203,Sweden,SWE,103,218,2007,,,,
0,8418.29-000,'203,Sweden,SWE,78426,166441,2007,,,,
0,8418.40-000,'203,Sweden,SWE,699,594,2007,,,,
0,8418.50-010,'203,Sweden,SWE,325,868,2007,,,,
0,8418.50-010,'215,Switzerland,CHE,52757,95500,2007,,,,
0,8418.50-090,'215,Switzerland,CHE,5408,10413,2007,,,,
0,8418.10-000,'106,Taiwan,TWN,15161,3700,2007,,,,
0,8418.50-010,'106,Taiwan,TWN,104582,97205,2007,,,,
0,8418.50-090,'106,Taiwan,TWN,2360,2250,2007,,,,
0,8418.10-000,'111,Thailand,THA,55815223,30138360,2007,,,,
0,8418.21-000,'111,Thailand,THA,2069626,1047073,2007,,,,
0,8418.29-000,'111,Thailand,THA,1726,1959,2007,,,,
0,8418.30-010,'111,Thailand,THA,356035,213696,2007,,,,
0,8418.30-090,'111,Thailand,THA,18440,12674,2007,,,,
0,8418.40-000,'111,Thailand,THA,3049468,1950565,2007,,,,
0,8418.50-010,'111,Thailand,THA,1306854,694149,2007,,,,
0,8418.50-090,'111,Thailand,THA,5464,5379,2007,,,,
0,8418.50-010,'234,Turkey,TUR,18414,26039,2007,,,,
0,8418.10-000,'205,United Kingdom,GBR,1350,578,2007,,,,
0,8418.21-000,'205,United Kingdom,GBR,307,768,2007,,,,
0,8418.29-000,'205,United Kingdom,GBR,240,1214,2007,,,,
0,8418.30-010,'205,United Kingdom,GBR,153,667,2007,,,,
0,8418.40-000,'205,United Kingdom,GBR,4896,4109,2007,,,,
0,8418.50-010,'205,United Kingdom,GBR,278,721,2007,,,,
0,8418.10-000,'304,United States,USA,199762,216959,2007,,,,
0,8418.21-000,'304,United States,USA,11123,17378,2007,,,,
0,8418.29-000,'304,United States,USA,370,1467,2007,,,,
0,8418.40-000,'304,United States,USA,11036,8049,2007,,,,
0,8418.50-010,'304,United States,USA,10224,23894,2007,,,,
0,8418.50-090,'304,United States,USA,92303,132250,2007,,,,
0,8418.29-000,'601,Australia,AUS,46,269,2008,,,,
0,8418.10-000,'225,Austria,AUT,6312,6860,2008,,,,
0,8418.21-000,'225,Austria,AUT,250,291,2008,,,,
0,8418.30-010,'225,Austria,AUT,2366,4995,2008,,,,
0,8418.30-090,'225,Austria,AUT,12565,21754,2008,,,,
0,8418.40-000,'225,Austria,AUT,77627,89588,2008,,,,
0,8418.50-010,'225,Austria,AUT,79761,107163,2008,,,,
0,8418.50-090,'225,Austria,AUT,9976,10503,2008,,,,
0,8418.30-010,'208,Belgium,BEL,4116,2983,2008,,,,
0,8418.21-000,'410,Brazil,BRA,237,266,2008,,,,
0,8418.50-090,'410,Brazil,BRA,15,251,2008,,,,
0,8418.10-000,'232,Bulgaria,BGR,11220,14386,2008,,,,
0,8418.40-000,'232,Bulgaria,BGR,1445,2468,2008,,,,
0,8418.30-010,'302,Canada,CAN,43358,23657,2008,,,,
0,8418.10-000,'105,China,CHN,78298599,42133308,2008,,,,
0,8418.21-000,'105,China,CHN,4682244,2107551,2008,,,,
0,8418.29-000,'105,China,CHN,1140591,593119,2008,,,,
0,8418.30-010,'105,China,CHN,4011557,1565165,2008,,,,
0,8418.30-090,'105,China,CHN,128620,55589,2008,,,,
0,8418.40-000,'105,China,CHN,4245506,1941153,2008,,,,
0,8418.50-010,'105,China,CHN,2236245,1436288,2008,,,,
0,8418.50-090,'105,China,CHN,284676,213019,2008,,,,
0,8418.50-090,'245,Czech Republic,CZE,200,1088,2008,,,,
0,8418.30-010,'204,Denmark,DNK,438799,434146,2008,,,,
0,8418.30-090,'204,Denmark,DNK,92985,74607,2008,,,,
0,8418.40-000,'204,Denmark,DNK,12328,10921,2008,,,,
0,8418.50-010,'204,Denmark,DNK,276710,309305,2008,,,,
0,8418.50-090,'204,Denmark,DNK,64402,64681,2008,,,,
0,8418.21-000,'506,"Egypt, Arab Rep.",EGY,456,749,2008,,,,
0,8418.30-090,'210,France,FRA,70,2572,2008,,,,
0,8418.50-010,'210,France,FRA,492,1258,2008,,,,
0,8418.10-000,'213,Germany,DEU,39624,50207,2008,,,,
0,8418.21-000,'213,Germany,DEU,8692,16580,2008,,,,
0,8418.29-000,'213,Germany,DEU,4030,9146,2008,,,,
0,8418.40-000,'213,Germany,DEU,46390,52419,2008,,,,
0,8418.50-010,'213,Germany,DEU,34312,77878,2008,,,,
0,8418.50-090,'213,Germany,DEU,2053,7402,2008,,,,
0,8418.29-000,'227,Hungary,HUN,3094,7084,2008,,,,
0,8418.30-010,'227,Hungary,HUN,146440,101516,2008,,,,
0,8418.30-090,'227,Hungary,HUN,47124,29042,2008,,,,
0,8418.21-000,'123,India,IND,116,205,2008,,,,
0,8418.10-000,'118,Indonesia,IDN,1471,579,2008,,,,
0,8418.21-000,'118,Indonesia,IDN,647620,319820,2008,,,,
0,8418.10-000,'220,Italy,ITA,11728,13948,2008,,,,
0,8418.21-000,'220,Italy,ITA,4438,4671,2008,,,,
0,8418.30-010,'220,Italy,ITA,5154,20821,2008,,,,
0,8418.40-000,'220,Italy,ITA,38629,135734,2008,,,,
0,8418.50-010,'220,Italy,ITA,22549,82065,2008,,,,
0,8418.50-090,'220,Italy,ITA,4884,16853,2008,,,,
0,8418.30-010,'113,Malaysia,MYS,2482,1111,2008,,,,
0,8418.50-010,'113,Malaysia,MYS,21056,11505,2008,,,,
0,8418.10-000,'305,Mexico,MEX,5896,7804,2008,,,,
0,8418.50-010,'207,Netherlands,NLD,459,1059,2008,,,,
0,8418.10-000,'606,New Zealand,NZL,30435,28798,2008,,,,
0,8418.30-010,'606,New Zealand,NZL,14397,9560,2008,,,,
0,8418.30-090,'606,New Zealand,NZL,28952,19206,2008,,,,
0,8418.40-000,'606,New Zealand,NZL,1990,1365,2008,,,,
0,8418.50-010,'606,New Zealand,NZL,175330,132585,2008,,,,
0,8418.50-090,'606,New Zealand,NZL,197516,134400,2008,,,,
0,8418.50-010,'223,Poland,POL,2640,2549,2008,,,,
0,8418.50-010,'217,Portugal,PRT,70,356,2008,,,,
0,8418.50-090,'217,Portugal,PRT,155,323,2008,,,,
0,8418.10-000,'103,"Korea, Rep.",KOR,243608,130877,2008,,,,
0,8418.21-000,'103,"Korea, Rep.",KOR,109544,60176,2008,,,,
0,8418.29-000,'103,"Korea, Rep.",KOR,251499,120654,2008,,,,
0,8418.30-010,'103,"Korea, Rep.",KOR,10600,26275,2008,,,,
0,8418.30-090,'103,"Korea, Rep.",KOR,7600,17771,2008,,,,
0,8418.40-000,'103,"Korea, Rep.",KOR,68644,152746,2008,,,,
0,8418.50-010,'103,"Korea, Rep.",KOR,113219,94616,2008,,,,
0,8418.50-090,'103,"Korea, Rep.",KOR,2820,3893,2008,,,,
0,8418.30-010,'510,Senegal,SEN,7511,2087,2008,,,,
0,8418.10-000,'112,Singapore,SGP,1986,2855,2008,,,,
0,8418.21-000,'112,Singapore,SGP,7151,4860,2008,,,,
0,8418.50-010,'218,Spain,ESP,128,444,2008,,,,
0,8418.50-090,'218,Spain,ESP,930,1226,2008,,,,
0,8418.10-000,'203,Sweden,SWE,8772,7080,2008,,,,
0,8418.29-000,'203,Sweden,SWE,65751,132798,2008,,,,
0,8418.40-000,'215,Switzerland,CHE,1352,2447,2008,,,,
0,8418.50-010,'215,Switzerland,CHE,25921,46468,2008,,,,
0,8418.50-090,'215,Switzerland,CHE,22613,42887,2008,,,,
0,8418.10-000,'106,Taiwan,TWN,4230,2264,2008,,,,
0,8418.30-090,'106,Taiwan,TWN,1137,3864,2008,,,,
0,8418.40-000,'106,Taiwan,TWN,14720,13074,2008,,,,
0,8418.50-010,'106,Taiwan,TWN,70989,104385,2008,,,,
0,8418.50-090,'106,Taiwan,TWN,2366,3871,2008,,,,
0,8418.10-000,'111,Thailand,THA,50094438,25308994,2008,,,,
0,8418.21-000,'111,Thailand,THA,2010037,997492,2008,,,,
0,8418.29-000,'111,Thailand,THA,4100,3643,2008,,,,
0,8418.30-010,'111,Thailand,THA,378815,238562,2008,,,,
0,8418.30-090,'111,Thailand,THA,910,578,2008,,,,
0,8418.40-000,'111,Thailand,THA,3294258,1955636,2008,,,,
0,8418.50-010,'111,Thailand,THA,1042482,652986,2008,,,,
0,8418.50-090,'111,Thailand,THA,950,1555,2008,,,,
0,8418.21-000,'234,Turkey,TUR,347,762,2008,,,,
0,8418.40-000,'234,Turkey,TUR,412,1051,2008,,,,
0,8418.50-010,'234,Turkey,TUR,11557,23481,2008,,,,
0,8418.10-000,'205,United Kingdom,GBR,124,207,2008,,,,
0,8418.29-000,'205,United Kingdom,GBR,90,235,2008,,,,
0,8418.50-090,'205,United Kingdom,GBR,488,621,2008,,,,
0,8418.10-000,'304,United States,USA,166463,175927,2008,,,,
0,8418.21-000,'304,United States,USA,3733,8096,2008,,,,
0,8418.29-000,'304,United States,USA,2406,3038,2008,,,,
0,8418.30-010,'304,United States,USA,436,1851,2008,,,,
0,8418.30-090,'304,United States,USA,445,308,2008,,,,
0,8418.40-000,'304,United States,USA,21328,52995,2008,,,,
0,8418.50-010,'304,United States,USA,18181,34087,2008,,,,
0,8418.50-090,'304,United States,USA,70730,98699,2008,,,,
0,8418.10-000,'225,Austria,AUT,1231,1672,2009,,,,
0,8418.40-000,'225,Austria,AUT,81684,74340,2009,,,,
0,8418.50-010,'225,Austria,AUT,143027,144258,2009,,,,
0,8418.30-010,'410,Brazil,BRA,260,492,2009,,,,
0,8418.50-010,'410,Brazil,BRA,192,487,2009,,,,
0,8418.10-000,'232,Bulgaria,BGR,11286,11293,2009,,,,
0,8418.40-000,'232,Bulgaria,BGR,2880,3538,2009,,,,
0,8418.10-000,'105,China,CHN,76292990,38574363,2009,,,,
0,8418.21-000,'105,China,CHN,3446751,1647560,2009,,,,
0,8418.29-000,'105,China,CHN,1214186,542019,2009,,,,
0,8418.30-010,'105,China,CHN,3330227,1288307,2009,,,,
0,8418.30-090,'105,China,CHN,175832,65406,2009,,,,
0,8418.40-000,'105,China,CHN,4235749,1772771,2009,,,,
0,8418.50-010,'105,China,CHN,1554452,1008983,2009,,,,
0,8418.50-090,'105,China,CHN,193804,138884,2009,,,,
0,8418.30-010,'204,Denmark,DNK,360126,329161,2009,,,,
0,8418.30-090,'204,Denmark,DNK,98427,72078,2009,,,,
0,8418.50-010,'204,Denmark,DNK,185294,210417,2009,,,,
0,8418.50-090,'204,Denmark,DNK,42432,37854,2009,,,,
0,8418.29-000,'506,"Egypt, Arab Rep.",EGY,135,212,2009,,,,
0,8418.40-000,'210,France,FRA,682,1864,2009,,,,
0,8418.50-010,'210,France,FRA,192,346,2009,,,,
0,8418.10-000,'213,Germany,DEU,42345,44198,2009,,,,
0,8418.21-000,'213,Germany,DEU,972,1850,2009,,,,
0,8418.29-000,'213,Germany,DEU,3605,5725,2009,,,,
0,8418.30-010,'213,Germany,DEU,7440,5601,2009,,,,
0,8418.30-090,'213,Germany,DEU,8448,6119,2009,,,,
0,8418.40-000,'213,Germany,DEU,27858,26788,2009,,,,
0,8418.50-010,'213,Germany,DEU,35983,64518,2009,,,,
0,8418.10-000,'227,Hungary,HUN,74,207,2009,,,,
0,8418.30-010,'227,Hungary,HUN,142912,82310,2009,,,,
0,8418.30-090,'227,Hungary,HUN,81037,43817,2009,,,,
0,8418.21-000,'123,India,IND,336,318,2009,,,,
0,8418.10-000,'118,Indonesia,IDN,41688,21236,2009,,,,
0,8418.21-000,'118,Indonesia,IDN,900927,450347,2009,,,,
0,8418.10-000,'220,Italy,ITA,128,277,2009,,,,
0,8418.21-000,'220,Italy,ITA,926,616,2009,,,,
0,8418.40-000,'220,Italy,ITA,10874,13458,2009,,,,
0,8418.50-010,'220,Italy,ITA,13952,33509,2009,,,,
0,8418.50-090,'220,Italy,ITA,1816,8368,2009,,,,
0,8418.30-010,'113,Malaysia,MYS,3518,1568,2009,,,,
0,8418.30-090,'113,Malaysia,MYS,1545,646,2009,,,,
0,8418.40-000,'113,Malaysia,MYS,580,281,2009,,,,
0,8418.50-010,'113,Malaysia,MYS,71818,30474,2009,,,,
0,8418.50-090,'113,Malaysia,MYS,7614,2845,2009,,,,
0,8418.10-000,'305,Mexico,MEX,3865,4324,2009,,,,
0,8418.21-000,'305,Mexico,MEX,1905,2105,2009,,,,
0,8418.10-000,'606,New Zealand,NZL,14578,11356,2009,,,,
0,8418.30-010,'606,New Zealand,NZL,98610,51565,2009,,,,
0,8418.30-090,'606,New Zealand,NZL,34980,18230,2009,,,,
0,8418.40-000,'606,New Zealand,NZL,31627,18861,2009,,,,
0,8418.50-010,'606,New Zealand,NZL,211263,141879,2009,,,,
0,8418.50-090,'606,New Zealand,NZL,226754,147567,2009,,,,
0,8418.10-000,'223,Poland,POL,152,279,2009,,,,
0,8418.21-000,'223,Poland,POL,241,350,2009,,,,
0,8418.10-000,'103,"Korea, Rep.",KOR,358369,157161,2009,,,,
0,8418.21-000,'103,"Korea, Rep.",KOR,23894,27659,2009,,,,
0,8418.29-000,'103,"Korea, Rep.",KOR,99794,47161,2009,,,,
0,8418.30-010,'103,"Korea, Rep.",KOR,14415,36263,2009,,,,
0,8418.30-090,'103,"Korea, Rep.",KOR,9580,21226,2009,,,,
0,8418.40-000,'103,"Korea, Rep.",KOR,66736,157795,2009,,,,
0,8418.50-010,'103,"Korea, Rep.",KOR,81873,68794,2009,,,,
0,8418.50-090,'103,"Korea, Rep.",KOR,4800,2408,2009,,,,
0,8418.21-000,'242,Slovenia,SVN,320,381,2009,,,,
0,8418.10-000,'112,Singapore,SGP,1152,2269,2009,,,,
0,8418.21-000,'112,Singapore,SGP,2387,2381,2009,,,,
0,8418.50-010,'112,Singapore,SGP,107,216,2009,,,,
0,8418.10-000,'203,Sweden,SWE,4816,3209,2009,,,,
0,8418.29-000,'203,Sweden,SWE,48243,87851,2009,,,,
0,8418.50-010,'203,Sweden,SWE,116,381,2009,,,,
0,8418.50-090,'203,Sweden,SWE,125,409,2009,,,,
0,8418.50-010,'215,Switzerland,CHE,27504,48322,2009,,,,
0,8418.29-000,'106,Taiwan,TWN,140,216,2009,,,,
0,8418.30-010,'106,Taiwan,TWN,1728,1504,2009,,,,
0,8418.30-090,'106,Taiwan,TWN,1339,1127,2009,,,,
0,8418.40-000,'106,Taiwan,TWN,3840,3030,2009,,,,
0,8418.50-010,'106,Taiwan,TWN,28725,37796,2009,,,,
0,8418.50-090,'106,Taiwan,TWN,980,593,2009,,,,
0,8418.10-000,'111,Thailand,THA,44368248,21118388,2009,,,,
0,8418.21-000,'111,Thailand,THA,2138592,1013634,2009,,,,
0,8418.29-000,'111,Thailand,THA,8432,6155,2009,,,,
0,8418.30-010,'111,Thailand,THA,327176,214487,2009,,,,
0,8418.30-090,'111,Thailand,THA,210,269,2009,,,,
0,8418.40-000,'111,Thailand,THA,3797997,2253041,2009,,,,
0,8418.50-010,'111,Thailand,THA,1075768,661365,2009,,,,
0,8418.50-090,'111,Thailand,THA,2250,2907,2009,,,,
0,8418.29-000,'234,Turkey,TUR,1237,2230,2009,,,,
0,8418.40-000,'234,Turkey,TUR,1985,3853,2009,,,,
0,8418.50-010,'234,Turkey,TUR,24857,37293,2009,,,,
0,8418.50-090,'234,Turkey,TUR,280,272,2009,,,,
0,8418.10-000,'304,United States,USA,99367,88974,2009,,,,
0,8418.21-000,'304,United States,USA,14518,15573,2009,,,,
0,8418.29-000,'304,United States,USA,462,1574,2009,,,,
0,8418.30-010,'304,United States,USA,12637,25330,2009,,,,
0,8418.30-090,'304,United States,USA,15778,11065,2009,,,,
0,8418.40-000,'304,United States,USA,80294,151295,2009,,,,
0,8418.50-010,'304,United States,USA,36818,76845,2009,,,,
0,8418.50-090,'304,United States,USA,72695,103925,2009,,,,
0,8418.21-000,'601,Australia,AUS,300,628,2010,,,,
0,8418.10-000,'225,Austria,AUT,10386,11532,2010,,,,
0,8418.30-010,'225,Austria,AUT,915,800,2010,,,,
0,8418.40-000,'225,Austria,AUT,140106,120714,2010,,,,
0,8418.50-010,'225,Austria,AUT,86188,65937,2010,,,,
0,8418.50-090,'225,Austria,AUT,16766,14439,2010,,,,
0,8418.30-090,'208,Belgium,BEL,2693,1384,2010,,,,
0,8418.40-000,'208,Belgium,BEL,187,272,2010,,,,
0,8418.50-010,'208,Belgium,BEL,234,577,2010,,,,
0,8418.21-000,'410,Brazil,BRA,178,541,2010,,,,
0,8418.10-000,'232,Bulgaria,BGR,10084,10095,2010,,,,
0,8418.40-000,'232,Bulgaria,BGR,6326,6154,2010,,,,
0,8418.10-000,'105,China,CHN,83169535,39867320,2010,,,,
0,8418.21-000,'105,China,CHN,4039513,1626397,2010,,,,
0,8418.29-000,'105,China,CHN,902876,462203,2010,,,,
0,8418.30-010,'105,China,CHN,4018986,1444437,2010,,,,
0,8418.30-090,'105,China,CHN,229435,105590,2010,,,,
0,8418.40-000,'105,China,CHN,4892189,2021871,2010,,,,
0,8418.50-010,'105,China,CHN,2027115,1226364,2010,,,,
0,8418.50-090,'105,China,CHN,47257,28288,2010,,,,
0,8418.30-010,'204,Denmark,DNK,225493,185513,2010,,,,
0,8418.30-090,'204,Denmark,DNK,88709,61456,2010,,,,
0,8418.40-000,'204,Denmark,DNK,21948,12985,2010,,,,
0,8418.50-010,'204,Denmark,DNK,305528,271107,2010,,,,
0,8418.50-090,'204,Denmark,DNK,70546,53387,2010,,,,
0,8418.50-090,'506,"Egypt, Arab Rep.",EGY,223,661,2010,,,,
0,8418.40-000,'222,Finland,FIN,114,343,2010,,,,
0,8418.40-000,'210,France,FRA,1225,2686,2010,,,,
0,8418.50-010,'210,France,FRA,2069,2668,2010,,,,
0,8418.10-000,'213,Germany,DEU,49373,53764,2010,,,,
0,8418.21-000,'213,Germany,DEU,877,2007,2010,,,,
0,8418.29-000,'213,Germany,DEU,2756,4773,2010,,,,
0,8418.40-000,'213,Germany,DEU,5402,9032,2010,,,,
0,8418.50-010,'213,Germany,DEU,23756,45756,2010,,,,
0,8418.21-000,'227,Hungary,HUN,2745,1530,2010,,,,
0,8418.30-010,'227,Hungary,HUN,80055,36344,2010,,,,
0,8418.30-090,'227,Hungary,HUN,59758,27068,2010,,,,
0,8418.40-000,'227,Hungary,HUN,980,547,2010,,,,
0,8418.21-000,'123,India,IND,1461,2179,2010,,,,
0,8418.10-000,'118,Indonesia,IDN,8893,4709,2010,,,,
0,8418.21-000,'118,Indonesia,IDN,1443442,627007,2010,,,,
0,8418.29-000,'118,Indonesia,IDN,223,203,2010,,,,
0,8418.10-000,'220,Italy,ITA,6350,5543,2010,,,,
0,8418.21-000,'220,Italy,ITA,850,1504,2010,,,,
0,8418.40-000,'220,Italy,ITA,15135,18107,2010,,,,
0,8418.50-010,'220,Italy,ITA,17752,51489,2010,,,,
0,8418.50-090,'220,Italy,ITA,8032,18330,2010,,,,
0,8418.30-010,'113,Malaysia,MYS,3839,1487,2010,,,,
0,8418.30-090,'113,Malaysia,MYS,1335,532,2010,,,,
0,8418.40-000,'113,Malaysia,MYS,1440,1392,2010,,,,
0,8418.50-010,'113,Malaysia,MYS,107335,47742,2010,,,,
0,8418.50-090,'113,Malaysia,MYS,28380,10765,2010,,,,
0,8418.10-000,'305,Mexico,MEX,27106,29031,2010,,,,
0,8418.40-000,'305,Mexico,MEX,4416,3939,2010,,,,
0,8418.10-000,'207,Netherlands,NLD,2870,4770,2010,,,,
0,8418.40-000,'207,Netherlands,NLD,4640,9317,2010,,,,
0,8418.30-010,'606,New Zealand,NZL,78682,40384,2010,,,,
0,8418.30-090,'606,New Zealand,NZL,19844,9859,2010,,,,
0,8418.40-000,'606,New Zealand,NZL,15635,12541,2010,,,,
0,8418.50-010,'606,New Zealand,NZL,224278,152977,2010,,,,
0,8418.50-090,'606,New Zealand,NZL,221103,145248,2010,,,,
0,8418.10-000,'103,"Korea, Rep.",KOR,696834,287474,2010,,,,
0,8418.21-000,'103,"Korea, Rep.",KOR,146041,85657,2010,,,,
0,8418.29-000,'103,"Korea, Rep.",KOR,88101,34989,2010,,,,
0,8418.30-010,'103,"Korea, Rep.",KOR,17667,40775,2010,,,,
0,8418.30-090,'103,"Korea, Rep.",KOR,12280,28189,2010,,,,
0,8418.40-000,'103,"Korea, Rep.",KOR,79616,192084,2010,,,,
0,8418.50-010,'103,"Korea, Rep.",KOR,77752,75861,2010,,,,
0,8418.50-010,'231,Romania,ROU,365,667,2010,,,,
0,8418.21-000,'242,Slovenia,SVN,1295,2645,2010,,,,
0,8418.10-000,'112,Singapore,SGP,268,1102,2010,,,,
0,8418.21-000,'112,Singapore,SGP,759,1859,2010,,,,
